;Группа;Артикул;Номенклатура;Модели;ЦЕНА;;
;MOBIS;5977024002;Трос парковочный правый (бараб);PONY 90-94;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5977029001;Трос парковочный правый (бараб);LTR 96-00;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K2A144410F;Трос парковочный правый (бараб);SEP (SPCT) 00-, SEP-2, SHM-1, SHM-2;450;;585
;MOBIS;0K20144410J;Трос парковочный правый (бараб);SEP-1;800;;1040
;MOBIS;0K01844410E;Трос парковочный правый (бараб) -98;SPG;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K04544410D;Трос парковочный правый (бараб) 98-;SPG;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K9A244410B;Трос парковочный правый (диск);CLR;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K9B244410;Трос парковочный правый (диск);CLR-2;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5977038305;Трос парковочный правый (диск);SON-4, SON-5;450;;585
;MOBIS;597703C300;Трос парковочный правый (диск);MGN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K2A244410F;Трос парковочный правый (диск) ABS;SEP (SPCT) 00-, SHM-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K2FX44410;Трос парковочный правый (диск) ABS;SHM;450;;585
;MOBIS;5977029301;Трос парковочный правый (диск) ABS;LTR 96-00;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5977025000;Трос парковочный правый -03;ACT 99-05;350;;455
;MOBIS;0K55244410L;Трос парковочный правый задний;CRNV;1150;;1495
;MOBIS;0K02956903;Трос пятой двери -99;SPG;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;813722D001;Трос ручки правой передней двери;LTR 90-95;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5975038001;Трос ручника (коротки);SON 5;250;;325
;MOBIS;5977038005;Трос ручника в сборе;SON 5;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;597602D310;Трос ручника левый (диск);LTR (XD) 1,6L 00-;1220;;1586
;MOBIS;597702F100;Трос ручника прав,;CERATO;390;;507
;MOBIS;597702D310;Трос ручника правый (диск);LTR (XD) 1,6L 00-;400;;520
;MOBIS;597502F000;Трос ручника центральный;CERATO;120;;156
;MOBIS;5976017010;Трос ручника(левый);MATRIX;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;597603E400;Трос ручника(левый);SORN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5977017010;Трос ручника(правый);MATRIX;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;599124A030;Трос ручного тормоза левый;H-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;599134A030;Трос ручного тормоза правый;H-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9424002000;Трос спидометра;ATOZ;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9431043607;Трос спидометра;H-100;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;943104B005;Трос спидометра;H-100;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;943104B006;Трос спидометра;H-100;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9424025000;Трос спидометра;ACT 99-05;300;;390
;MOBIS;KK37160070;Трос спидометра №1;AVL;420;;546
;MOBIS;KK37160080;Трос спидометра №2;AVL;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;597601C000;Трос стояночного тормоза лв ;GTZ;300;;390
;MOBIS;0K58A44420;Трос стояночного тормоза левый;CRNV;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;HR229024;Трос стояночного тормоза левый;GALL;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K58A44410;Трос стояночного тормоза правый;CRNV;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;HR229025;Трос стояночного тормоза правый;GALL;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;KK37041150B;Трос сцепления;AVL;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;4379426100;Трос сцепления;SANTA FE;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;4151007120;Трос сцепления;PIC;400;;520
;MOBIS;4151007110;Трос сцепления;PIC;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K30A41150C;Трос сцепления;RIO-1, RIO-2;570;;741
;MOBIS;286101C120;Труба приемная;GTZ;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K33A40500;Труба приемная ;RIO-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;979734A001;трубка;;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5871426050;Трубка;SANTA FE;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5871326050;Трубка;SANTA FE;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5774026000;Трубка;LTR 00-;350;;455
;MOBIS;575512E000;Трубка;TUCSON;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575102E100;Трубка;TUCSON;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K9AC4050X;Трубка;CLR-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K9AC40500C;Трубка;CLR-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5871226050;Трубка;SANTA FE;200;;260
;MOBIS;0K30E13840B;Трубка;RIO;260;;338
;MOBIS;5871126150;Трубка;SANTA FE;310;;403
;MOBIS;5771834001;Трубка ;SON-2;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5771734001;Трубка ;SON-2;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;314504A100;Трубка ;SORN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;314404A100;Трубка ;SORN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;314304A100;Трубка ;SORN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;314204A440;Трубка ;SORN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;314204A110;Трубка ;SORN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575703K000;Трубка  ГУРа от бачка;SON NF;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575704B001;Трубка  ГУРа от бачка;PORTER;450;;585
;MOBIS;2814037101;ТРУБКА ВОЗДУХООЧИСТИТЕЛЯ;SON-5 2,5 L;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;2827227300;ТРУБКА ВОЗДУХООЧИСТИТЕЛЯ;SPG NEW;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575712D000;Трубка Г,У,;LTR (XD) 00-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575702D000;Трубка Г/Р;LTR (XD) 00-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575202D000;Трубка Г/Р;LTR (XD) 00-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575201C080;Трубка Г/Р;GTZ 1,6L;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5751026101;Трубка Г/Р В/Д;SANTA FE;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K2A232410K;Трубка г/у;SPCTR Иж;950;;1235
;MOBIS;0K9B232420A;Трубка г/у;CLR-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K9B232420B;Трубка г/у;CLR-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5751138000;Трубка г/у;SON-5;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5752225000;Трубка г/у;ACT 99-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575411C000;Трубка г/у;GTZ;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5755126300;Трубка г/у;SANTA FE;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5755138500;Трубка г/у;MGN 2,5L;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5756226100;Трубка г/у;ACT 99-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K9A232470B;Трубка г/у;CLR-1;3160;;4108
;MOBIS;572204A000;Трубка г/у к бачку обратка;H-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K02232480A;Трубка Г\Р  В\Д;SPG;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575102C200;Трубка Г\Р  В\Д;LTR (XD) 00-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575102D000;Трубка Г\Р  В\Д;LTR (XD) 00-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575102D100;Трубка Г\Р  В\Д;LTR (XD) 00-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575103C002;Трубка Г\Р  В\Д от насоса к рейке;MGN 2,0L;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;4146022652;Трубка гидрожидкости сцепления;ACT 99-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575502E000;Трубка гидроусилителя;TUCSON;2590;;3367
;MOBIS;4163125020;Трубка главного цилиндра сцепления;ACT 99-;100;;130
;MOBIS;5754125030;Трубка ГУ;ACT 99-;400;;520
;MOBIS;5754125000;Трубка ГУ;CLR;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;571422D000;Трубка гу;LTR (XD) 00-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575601G000;Трубка ГУР;RIO-3;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5756038000;Трубка ГУР;SON-5;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5756038030;Трубка ГУР;SON-5;700;;910
;MOBIS;57560FD500;Трубка ГУР;RIO-2;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5755038500;Трубка гур;SON-5;2080;;2704
;MOBIS;0K2A23249YD;Трубка ГУР (обратка);SPCTR Иж;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575601F000;Трубка ГУР (от бачка к радиатору);SPG NEW;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575781F000;Трубка ГУР (от радиатора к рейке);SPG NEW;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K2A2325L0E;Трубка гура;SHM;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575103K000;Трубка ГУРа от насоса;SON NF;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;HR782018A;Трубка конд нижняя;GALL;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;HR782019B;Трубка конд,осушителя;GALL;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977683E401;Трубка кондиционера;SORN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977682E400;Трубка кондиционера;TUCSON;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776725000;Трубка кондиционера;ACT 99-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776717000;Трубка кондиционера;MATRIX;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776707101;Трубка кондиционера;PIC;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977642H000;Трубка кондиционера;LTR nov,06-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977622H000;Трубка кондиционера;LTR nov,06-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776225100;Трубка кондиционера;ACT 99-05;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K53E61466B;Трубка кондиционера;CRNV;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K2N161460;Трубка кондиционера;SPCTR Иж, SHM-2;1050;;1365
;MOBIS;9776725001;Трубка кондиционера ;ACT 99-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776326001;Трубка кондиционера  (длинная);SANTA FE;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776326100;Трубка кондиционера  (длинная);SANTA FE;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776226100;Трубка кондиционера  от компрессора  (короткая);SANTA FE;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776226001;Трубка кондиционера  от компрессора  (короткая);SANTA FE;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776525001;Трубка кондиционера (запрвочная);ACT 99-;950;;1235
;MOBIS;9776207100;Трубка кондиционера от компрессора;PIC;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977621C100;Трубка кондиционера от компрессора;GTZ;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977631C100;Трубка кондиционера от компрессора;GTZ;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;97762FD100;Трубка кондиционера от компрессора;RIO-2;660;;858
;MOBIS;977621C200;Трубка кондиционера от компрессора 05,06,01-;GTZ;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977631C200;Трубка кондиционера от компрессора 05,06,01-;GTZ;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;97775FD100;Трубка кондиционера от компрессора большая;RIO-2;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977651C100;Трубка кондиционера от радиатора;GTZ;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977611C000;Трубка кондиционера от радиатора (заправочная);GTZ;730;;949
;MOBIS;0K2N261462;Трубка кондиционера(от радиатора к бачку осушителя);SEP (SPCT) 00-, SHM-2;600;;780
;MOBIS;0K2A161459C;Трубка кондиционера(от радиатора к компрессору);SPCTR Иж;1550;;2015
;MOBIS;MB033701A;Трубка масл, радиатора охл, двигателя;GALL;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;2547017200;Трубка маслоохолодителя;MATRIX;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5754017700;Трубка маслоохолодителя;MATRIX;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575401G000;Трубка маслоохолодителя;RIO-3;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;282464A152;Трубка маслопровода;H-1;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776829000;Трубка охлаждения;LTR 96-00;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575501F000;Трубка охлаждения;SPG;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K2A2199G0B;Трубка охлаждения масла акпп верхняя;SPCTR Иж;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575401C800;Трубка охлаждения масла ГУРа;GTZ;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;587153A350;Трубка передняя левая  вакуумный ;TRAJET;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;0K2A161462B;Трубка радиатора кондиционера;SEP-2;900;;1170
;MOBIS;977622D000;Трубка радиатора кондиционера;LTR (XD) 00-;1800;;2340
;MOBIS;977732D010;Трубка радиатора кондиционера;LTR (XD) 00-;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977722E200;Трубка системы охлаждения;TUCSON;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977722E100;Трубка системы охлаждения;TUCSON;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;977663D702;Трубка системы охлаждения;MGN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776617000;Трубка системы охлаждения;MATRIX;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;9776138090;Трубка системы охлаждения;SON-5;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;281664A421;Трубка системы охлаждения;SORN;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;5714225000;Трубка системы охлаждения;ACT 99-;310;;403
;MOBIS;977632E100;Трубка системы охлаждения кондиционера;TUCSON;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;575101C580;Трубка системы рулевого управления;RIO-3;Уточняйте наличие;;#ЗНАЧ!
;MOBIS;555113E000;Трубка стабилизатора(2);SORN;150;;195
;MOBIS;0K24028158;Трубка стойки стабилизатора заднего (2) -97;SEP-1;Уточняйте наличие;;#ЗНАЧ!
